
Error results for RHC
---------------------------
0,662.427,0.097398016
1,662.427,0.128141056
2,662.427,0.145172992
3,662.427,0.15790208
4,662.427,0.168701952
5,662.427,0.17922304
6,662.427,0.189952
7,662.427,0.199258112
8,629.911,0.214237184
9,629.911,0.22397312
10,632.297,0.23316608
11,629.911,0.242438144
12,629.911,0.251732992
13,629.911,0.261025024
14,629.911,0.27062016
15,629.911,0.280018176
16,594.632,0.289793024
17,594.632,0.300542976
18,594.632,0.31010304
19,594.632,0.319373056
20,594.632,0.32900096
21,594.632,0.338415104
22,594.632,0.347567104
23,594.632,0.356715008
24,594.632,0.36589696
25,594.632,0.37521408
26,594.632,0.385785088
27,594.632,0.395469056
28,594.632,0.406344192
29,594.632,0.416519168
30,586.148,0.425764096
31,586.148,0.435085056
32,586.148,0.446703104
33,586.148,0.45670016
34,586.148,0.466003968
35,586.148,0.476571136
36,586.148,0.48585216
37,586.148,0.495216128
38,586.148,0.504627968
39,586.148,0.513577984
40,586.148,0.523043072
41,586.148,0.532011008
42,586.148,0.541261056
43,586.148,0.550278144
44,586.148,0.562232064
45,586.148,0.57154816
46,586.148,0.582326016
47,586.148,0.591800064
48,586.148,0.601347072
49,608.441,0.610663168
50,591.291,0.620198144
51,586.148,0.630450176
52,586.148,0.639963136
53,586.148,0.653091072
54,586.148,0.666779136
55,586.148,0.67626112
56,586.148,0.68557696
57,586.148,0.695015168
58,586.148,0.704391168
59,586.148,0.713805056
60,586.148,0.723099136
61,542.024,0.73231104
62,542.024,0.741501952
63,542.024,0.750904064
64,575.492,0.762740992
65,542.024,0.772843008
66,542.024,0.781976064
67,583.716,0.791313152
68,497.771,0.800882176
69,497.771,0.810988032
70,497.771,0.820546048
71,497.771,0.83028608
72,497.771,0.839485184
73,497.771,0.848688128
74,497.771,0.85807616
75,497.771,0.867910144
76,497.771,0.877138944
77,497.771,0.88641408
78,497.771,0.89565696
79,497.771,0.906763008
80,497.771,0.916817152
81,497.771,0.926010112
82,497.771,0.9352
83,497.771,0.944450048
84,497.771,0.954312192
85,497.771,0.963660032
86,497.771,0.973839104
87,497.771,0.983002112
88,497.771,0.992359168
89,497.771,1.001415168
90,497.771,1.012861952
91,497.771,1.022550016
92,497.771,1.031654144
93,497.771,1.040998144
94,497.771,1.05083008
95,497.771,1.061266944
96,497.771,1.070480128
97,497.771,1.080203008
98,497.771,1.090344192
99,497.771,1.099492096
100,497.771,1.10894208
101,497.771,1.11809408
102,582.322,1.127462144
103,497.771,1.13741312
104,497.771,1.146507008
105,497.771,1.156030976
106,497.771,1.165009152
107,497.771,1.17447808
108,497.771,1.183693056
109,497.771,1.192868096
110,497.771,1.202104064
111,497.771,1.211279104
112,497.771,1.221121024
113,497.771,1.230433024
114,497.771,1.24043008
115,497.771,1.249789184
116,497.771,1.259138048
117,497.771,1.268414976
118,497.771,1.278932992
119,497.771,1.290298112
120,497.771,1.3002112
121,497.771,1.310060032
122,497.771,1.319364096
123,497.771,1.328593152
124,497.771,1.337939968
125,497.771,1.347252992
126,533.236,1.35755904
127,497.771,1.366738176
